state_code,household_size,household_weight,household_agi,employment_income,fed_income_tax,ca_income_tax,filing_status,is_married_couple,size_bucket,consumption_allowance,rebate_after_phaseout,excess_over_threshold,allowance_no_phaseout,allowance_phaseout
CA,2,4.4139066,27721.130859375,0.0,0.0,2.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,373.26044,212096.8125,209523.8125,40988.9140625,15622.234375,single,0,1,14580.0,0.0,162096.8125,14580.0,0.0
CA,1,81.86142,101941.1171875,104761.90625,14268.0458984375,5368.666015625,single,0,1,14580.0,0.0,51941.1171875,14580.0,0.0
CA,2,787.17584,159340.453125,0.0,17552.15625,1975.195068359375,mfj,1,2,29160.0,11856.32386875,59340.453125,29160.0,11856.32386875
CA,1,184.08972,98888.90625,0.0,9544.6474609375,4934.81005859375,single,0,1,14580.0,323.9949374999992,48888.90625,14580.0,323.9949374999992
CA,3,9.423125,492989.28125,492380.953125,103793.4765625,37744.65625,mfj,1,3,34300.0,0.0,392989.28125,34300.0,0.0
CA,6,690.1274,76912.9765625,99523.8125,-547.168701171875,485.5267333984375,mfj,1,6,49720.0,49720.0,0.0,49720.0,49720.0
CA,4,2443.8455,440687.359375,451523.8125,75496.73828125,26656.5849609375,single,0,4,30000.0,0.0,390687.359375,30000.0,0.0
CA,1,1027.6492,157150.140625,157142.859375,27254.533203125,10311.740234375,single,0,1,14580.0,0.0,107150.140625,14580.0,0.0
CA,1,199757.45,11714.2861328125,15714.2861328125,-220.10211181640625,-151.97166442871094,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,2382.1113,53359.990234375,54476.189453125,2382.2424926757812,173.86106872558594,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,4,98.89903,511283.25,293333.3349609375,96932.3359375,38789.640625,mfj,1,4,39440.0,0.0,411283.25,39440.0,0.0
CA,2,2223.9492,50685.953125,52380.953125,1958.1467895507812,-34.53252696990967,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,4,58.90914,181350.98828125,184171.4296875,18048.873779296875,5744.060302734375,mfj,1,4,39440.0,7355.170221874999,81350.98828125,39440.0,7355.170221874999
CA,3,43.23185,119861.34375,75428.5703125,7348.974609375,2933.000732421875,mfj,1,3,34300.0,27487.559093750002,19861.34375,34300.0,27487.559093750002
CA,2,5493.8306,126510.90234375,108954.48046875,15447.432434082031,5521.808708190918,mfj,1,2,29160.0,21429.4208765625,26510.90234375,29160.0,21429.4208765625
CA,5,600.05695,127436.234375,130952.3828125,14677.6953125,3642.30859375,single,0,5,35140.0,0.0,77436.234375,35140.0,0.0
CA,2,714.18915,205317.28125,0.0,24636.625,5627.240234375,mfj,1,2,29160.0,0.0,105317.28125,29160.0,0.0
CA,4,257.3198,361017.6875,345714.28125,62543.8515625,24441.421875,mfj,1,4,39440.0,0.0,261017.6875,39440.0,0.0
CA,3,64928.73,2704463.75,1026666.6875,721320.4375,299092.5625,mfj,1,3,34300.0,0.0,2604463.75,34300.0,0.0
CA,4,18.173357,425027.28125,272439.60416793823,75237.03125,30195.21484375,mfj,1,4,39440.0,0.0,325027.28125,39440.0,0.0
CA,4,861.91864,75009.525390625,75009.525390625,5033.14306640625,947.0480194091797,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,2,1226.9141,152385.46875,157142.859375,22165.51171875,7119.58740234375,single,0,2,19720.0,0.0,102385.46875,19720.0,0.0
CA,1,81.68239,346572.15625,314285.71875,83165.8515625,28289.54296875,single,0,1,14580.0,0.0,296572.15625,14580.0,0.0
CA,2,46.699123,110124.9609375,106228.5703125,10704.529296875,3184.3603515625,single,0,2,19720.0,0.0,60124.9609375,19720.0,0.0
CA,2,46094.88,469880.6171875,450476.1796875,109106.111328125,35827.2421875,mfj,1,2,29160.0,0.0,369880.6171875,29160.0,0.0
CA,2,15857.526,67963.4375,52380.953125,3730.412841796875,4.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,59.810623,1013083.6875,733333.34375,267139.46875,86182.1484375,mfj,1,3,34300.0,0.0,913083.6875,34300.0,0.0
CA,1,436.735,431464.5625,412761.90625,116462.0,36844.83203125,single,0,1,14580.0,0.0,381464.5625,14580.0,0.0
CA,3,161.63545,206473.8515625,209523.8125,21136.76171875,6981.6761474609375,mfj,1,3,34300.0,0.0,106473.8515625,34300.0,0.0
CA,3,22555.53,290225.3125,220000.0,45808.1953125,18312.359375,mfj,1,3,34300.0,0.0,190225.3125,34300.0,0.0
CA,2,1488.9132,199281.75,0.0,22844.314453125,5480.39111328125,mfj,1,2,29160.0,209.44169999999943,99281.75,29160.0,209.44169999999943
CA,3,0.11245467,303121.34375,309047.6171875,49842.79296875,19262.53125,mfj,1,3,34300.0,0.0,203121.34375,34300.0,0.0
CA,3,69.27748,72079.84375,0.0,1652.465087890625,418.8140869140625,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,2,366926.97,39767.765625,0.0,0.0,3.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,505.386,874598.0,188571.421875,237776.5625,74033.2734375,mfj,1,2,29160.0,0.0,774598.0,29160.0,0.0
CA,2,1070.3196,96555.6953125,110000.0,7618.68359375,1356.7646484375,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,21494.248,35953.3359375,0.0,2096.400390625,31.321044921875,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,27.253101,102408.625,0.0,13941.8974609375,2866.304443359375,single,0,1,14580.0,0.0,52408.625,14580.0,0.0
CA,3,242.87149,362593.46875,141428.578125,55191.17578125,25049.109375,mfj,1,3,34300.0,0.0,262593.46875,34300.0,0.0
CA,1,0.82602364,93294.453125,94285.7109375,12365.779296875,4563.5263671875,single,0,1,14580.0,1955.3374687500004,43294.453125,14580.0,1955.3374687500004
CA,1,1491.7174,8598.1279296875,8380.9521484375,0.0,-222.06578063964844,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,5,73.169136,42963.1484375,61809.5244140625,-5886.8251953125,4.0,single,0,5,35140.0,35140.0,0.0,35140.0,35140.0
CA,4,618.5828,162183.890625,156095.234375,15131.935546875,5932.3857421875,mfj,1,4,39440.0,14914.673537499999,62183.890625,39440.0,14914.673537499999
CA,2,1178.0144,36565.76171875,41904.76171875,-1703.4759521484375,3.0,single,0,2,19720.0,19720.0,0.0,19720.0,19720.0
CA,5,545.1873,154979.078125,157142.859375,16777.396484375,5005.70263671875,mfj,1,5,44580.0,20070.326971874998,54979.078125,44580.0,20070.326971874998
CA,3,344.62457,2218.86669921875,0.0,0.0,0.0,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,3,0.39636236,114812.79296875,112423.14453125,15293.341796875,4934.835266113281,mfj,1,3,34300.0,29219.21201171875,14812.79296875,34300.0,29219.21201171875
CA,2,5243.8447,22457.81640625,23047.619140625,785.3247680664062,-60.08123016357422,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,2.7673318,142868.55859375,110000.0,16849.797119140625,5824.442321777344,mfj,1,2,29160.0,16659.5283140625,42868.55859375,29160.0,16659.5283140625
CA,1,19.464079,0.0,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,4,124.74289,52380.953125,52380.953125,-2673.28564453125,5.0,single,0,4,30000.0,28571.428125,2380.953125,30000.0,28571.428125
CA,1,471.40887,22505.935546875,31428.572265625,709.233642578125,-2.9128522872924805,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,5,40.96312,296258.75,208476.19653320312,44543.79296875,17952.01171875,mfj,1,5,44580.0,0.0,196258.75,44580.0,0.0
CA,1,520.0371,0.0,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,4116.294,19340.93359375,0.0,279.0933532714844,1.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,64.97193,22266.98828125,0.0,0.0,1.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,559.8512,206255.0625,157142.859375,27722.7333984375,10957.004638671875,mfj,1,3,34300.0,0.0,106255.0625,34300.0,0.0
CA,1,205912.78,21441.458984375,0.0,489.1459045410156,2.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,229.99538,13070.359375,0.0,0.0,1.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,8,612.6023,103000.4140625,117390.953125,-2496.00732421875,-200.55381774902344,single,0,7,45420.0,0.0,53000.4140625,45420.0,0.0
CA,2,261.91458,312839.21875,319523.8046875,57716.55908203125,20916.293212890625,mfj,1,2,29160.0,0.0,212839.21875,29160.0,0.0
CA,2,1156.0831,101741.6875,0.0,7868.34423828125,199.54791259765625,mfj,1,2,29160.0,28652.123925,1741.6875,29160.0,28652.123925
CA,2,66036.43,24544.26171875,14666.6669921875,6.666699409484863,-369.8411102294922,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,193.56871,157364.140625,0.0,17961.111328125,3608.955078125,mfj,1,2,29160.0,12432.616593749999,57364.140625,29160.0,12432.616593749999
CA,1,138.84744,83916.625,73333.3359375,9873.6572265625,2495.3486328125,single,0,1,14580.0,4689.91215,33916.625,14580.0,4689.91215
CA,1,585.6125,94680.359375,0.0,11979.435546875,2144.7080078125,single,0,1,14580.0,1551.20720625,44680.359375,14580.0,1551.20720625
CA,1,437.8516,74116.5703125,0.0,5527.91650390625,2717.06494140625,single,0,1,14580.0,7547.608096875001,24116.5703125,14580.0,7547.608096875001
CA,2,42.681942,58721.66796875,31680.0,1853.7362060546875,444.71337890625,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,0.8328828,18599.05859375,0.0,0.0,1.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,10.895098,41302.0625,41301.33203125,2972.24755859375,607.9425048828125,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,6,67.97009,401278.84375,353173.3337402344,54048.30126953125,19911.173583984375,mfj,1,6,49720.0,0.0,301278.84375,49720.0,0.0
CA,1,0.15853494,61079.59375,40857.14453125,5111.55126953125,451.20281982421875,single,0,1,14580.0,11349.1904625,11079.59375,14580.0,11349.1904625
CA,1,500.0742,113905.4765625,0.0,13396.1357421875,3695.64306640625,single,0,1,14580.0,0.0,63905.4765625,14580.0,0.0
CA,1,14525.119,23464.69921875,0.0,389.93487548828125,2.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,265.50937,320.8614501953125,0.0,-24.545900344848633,-20.864015579223633,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,488.7331,35619.046875,35619.046875,-2779.82763671875,3.0,single,0,2,19720.0,19720.0,0.0,19720.0,19720.0
CA,4,1002.3129,92165.2734375,23047.619140625,1580.666015625,689.2364501953125,mfj,1,4,39440.0,39440.0,0.0,39440.0,39440.0
CA,2,23.996136,177407.3125,178095.2421875,22711.60888671875,8317.7568359375,mfj,1,2,29160.0,6588.027674999999,77407.3125,29160.0,6588.027674999999
CA,2,72.31904,0.0,0.0,0.0,0.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,6,404.90097,80096.40625,83809.525390625,-2586.951171875,7.999999999999999,single,0,6,40280.0,16034.335124999998,30096.40625,40280.0,16034.335124999998
CA,3,8.784099,346038.875,201142.8505859375,45902.58984375,19845.041015625,mfj,1,3,34300.0,0.0,246038.875,34300.0,0.0
CA,7,1.7932386,102948.6328125,110523.8125,2401.8359375,570.3362426757812,mfj,1,7,54860.0,53242.380039062504,2948.6328125,54860.0,53242.380039062504
CA,3,360.8318,174449.23046875,78571.4296875,15790.33740234375,4489.200927734375,mfj,1,3,34300.0,8763.913949218748,74449.23046875,34300.0,8763.913949218748
CA,3,565.9861,192275.0625,193809.5234375,19136.684814453125,6318.0284423828125,mfj,1,3,34300.0,2649.6535624999983,92275.0625,34300.0,2649.6535624999983
CA,5,12.910915,124186.15771484375,120685.71630859375,5458.4542236328125,533.6936340332031,mfj,1,5,44580.0,33797.810890722656,24186.15771484375,44580.0,33797.810890722656
CA,4,188764.0,7542.85693359375,7542.85693359375,-4150.71435546875,-4039.142822265625,single,0,4,30000.0,30000.0,0.0,30000.0,30000.0
CA,3,827.3677,68676.19140625,76476.19140625,2508.381103515625,63.360511779785156,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,5,57.44957,40857.14453125,40857.1435546875,-4834.28564453125,4.0,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,3,133.60623,53811.4189453125,47142.85546875,3870.33544921875,1093.1173095703125,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,6,983.40656,150611.1875,155047.62255859375,11816.4609375,3955.9750976562505,single,0,6,40280.0,0.0,100611.1875,40280.0,0.0
CA,3,30.50046,158693.203125,172857.140625,16594.50390625,5493.40576171875,mfj,1,3,34300.0,14168.231328124999,58693.203125,34300.0,14168.231328124999
CA,3,1.6851658,247456.6875,209523.8125,33886.140625,14331.02734375,mfj,1,3,34300.0,0.0,147456.6875,34300.0,0.0
CA,4,12534.111,210079.625,120842.859375,21664.30859375,9192.12890625,mfj,1,4,39440.0,0.0,110079.625,39440.0,0.0
CA,3,1126.0455,84235.9375,73333.3359375,6140.3125,1281.157470703125,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,4,770.09827,51857.14257812499,51857.142578125,-8580.384033203125,-1385.3401947021484,single,0,4,30000.0,28885.714453125005,1857.1425781249927,30000.0,28885.714453125005
CA,2,15.007473,88000.0,88000.0,11201.0,4070.14208984375,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,919.0235,29233.333984375,29333.333984375,-4422.85595703125,-646.9486083984375,single,0,2,19720.0,19720.0,0.0,19720.0,19720.0
CA,1,1116.1212,0.7287788391113281,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,4,1533.8964,130161.02734375,40857.14453125,7892.18408203125,4046.13232421875,mfj,1,4,39440.0,27544.490815625,30161.02734375,39440.0,27544.490815625
CA,3,13418.29,50225.353515625,26190.4765625,1400.8378295898438,-35.26770782470703,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,1,0.65573317,56993.34765625,7333.33349609375,3716.12939453125,936.653076171875,single,0,1,14580.0,12540.7398234375,6993.34765625,14580.0,12540.7398234375
CA,2,2176.1118,0.7287788391113281,0.0,0.0,0.0,single,0,2,19720.0,19720.0,0.0,19720.0,19720.0
CA,6,125986.77,11553.135009765625,31009.5234375,-929.6571044921875,-764.5027313232422,single,0,6,40280.0,40280.0,0.0,40280.0,40280.0
CA,2,1009.1145,53041.86328125,0.0,2074.186279296875,3.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,658.35455,58271.765625,0.0,2838.61181640625,4.0,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,1,716.8538,29802.6796875,0.0,1592.321533203125,134.20950317382812,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,148.91359,485031.671875,419047.625,101283.849609375,37056.8505859375,mfj,1,2,29160.0,0.0,385031.671875,29160.0,0.0
CA,1,100010.22,30741.53125,0.0,1470.9837646484375,2.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,755.62756,142514.8125,108742.859375,14920.6767578125,5149.26513671875,mfj,1,2,29160.0,16762.680675,42514.8125,29160.0,16762.680675
CA,5,2.3946857,216923.609375,214761.8984375,25064.193359375,10417.703125,mfj,1,5,44580.0,0.0,116923.609375,44580.0,0.0
CA,1,1112.0032,68993.015625,0.0,5232.8291015625,1204.4287109375,single,0,1,14580.0,9041.63664375,18993.015625,14580.0,9041.63664375
CA,2,0.7695003,202499.8359375,202441.8984375,28653.66650390625,10538.630615234375,mfj,1,2,29160.0,0.0,102499.8359375,29160.0,0.0
CA,2,13.95582,305820.7109375,301714.28125,52307.45703125,20224.60986328125,mfj,1,2,29160.0,0.0,205820.7109375,29160.0,0.0
CA,1,1714.1251,10935.8603515625,31428.572265625,0.0,-3.9128522872924805,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,6,1213.9559,95560.06372070314,90428.38110351562,2899.2728271484366,-1945.5729980468752,single,0,6,40280.0,3576.8126666015487,45560.06372070314,40280.0,3576.8126666015487
CA,3,20362.107,16654.92919921875,5238.09521484375,0.0,-260.5774230957031,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,1,57.689392,4493.3056640625,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,3,884.2614,58356.8046875,36666.66796875,267.25341796875,5.0,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,4,386.46796,0.0,8422.857421875,-888.4286499023438,-3221.742919921875,single,0,4,30000.0,30000.0,0.0,30000.0,30000.0
CA,2,203.92505,86890.953125,0.0,6455.62451171875,1507.358154296875,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,5,3.2771373,24402.72265625,47142.85546875,-5100.0,2.0,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,5,457.03766,82300.2060546875,83809.5224609375,806.28173828125,-168.84400939941406,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,2,86517.3,172180.953125,184380.953125,19916.951171875,6753.2607421875,single,0,2,19720.0,0.0,122180.953125,19720.0,0.0
CA,7,265.0296,77302.63861083984,17076.190368652344,-9009.070449829102,-2739.9764251708984,single,0,7,45420.0,20618.283085913088,27302.638610839844,45420.0,20618.283085913088
CA,5,378.32993,57619.046875,57619.046875,4930.28564453125,404.3028564453125,single,0,5,35140.0,29785.33385625,7619.046875,35140.0,29785.33385625
CA,3,0.49928796,55920.19921875,54476.1904296875,742.423828125,5.0,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,1,0.000489875,19042.931640625,19942.931640625,444.29315185546875,-112.12968444824219,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,6.0737166e-05,61447.19921875,67544.8125,5300.806640625,1789.81591796875,single,0,1,14580.0,11241.996707812501,11447.19921875,14580.0,11241.996707812501
CA,2,0.017933471,43447.1015625,43447.1015625,-733.489990234375,4.0,single,0,2,19720.0,19720.0,0.0,19720.0,19720.0
CA,2,0.00026857379,21341.052734375,25638.861328125,0.0,-57.463069915771484,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,0.0010670307,97739.234375,103275.8984375,13343.6318359375,4976.890625,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,0.00034510746,10066.4326171875,10066.4326171875,0.0,-205.185302734375,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,0.008842357,229394.828125,57723.96543884277,33807.86328125,8499.7109375,mfj,1,2,29160.0,0.0,129394.828125,29160.0,0.0
CA,4,0.0018103629,148966.859375,151305.81640625,13793.251953125,4743.4287109375,mfj,1,4,39440.0,20127.4706625,48966.859375,39440.0,20127.4706625
CA,3,0.009404058,23385.462890625,23385.462890625,-9952.6728515625,-376.2806091308594,single,0,3,24860.0,24860.0,0.0,24860.0,24860.0
CA,7,0.010086812,241325.9921875,232368.6875,22693.6103515625,6665.413711547852,mfj,1,7,54860.0,0.0,141325.9921875,54860.0,0.0
CA,3,0.0013768981,20131.17626953125,20144.736328125,-6137.3045654296875,-1803.3958282470703,single,0,3,24860.0,24860.0,0.0,24860.0,24860.0
CA,6,0.0021527885,42260.02246093749,42260.0224609375,-608.292236328125,-2779.294403076172,single,0,6,40280.0,40280.0,0.0,40280.0,40280.0
CA,1,0.00041993777,30306.9375,30507.9375,1652.83251953125,168.19174194335938,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,4,0.7163148,107223.875,78773.1328125,6738.6279296875,845.052490234375,mfj,1,4,39440.0,36590.9037,7223.875,39440.0,36590.9037
CA,4,0.00032778343,16713.0771484375,16714.0771484375,-3953.68505859375,-4047.6197204589844,single,0,4,30000.0,30000.0,0.0,30000.0,30000.0
CA,3,0.0023362855,77054.673828125,78145.42724609375,2904.509765625,90.4541015625,single,0,3,24860.0,11408.41617265625,27054.673828125,24860.0,11408.41617265625
CA,2,6.562265e-05,69973.9912109375,61609.4169921875,4412.288879394531,1327.1189270019531,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,1,3.9190087e-05,33475.63671875,33475.63671875,2033.076416015625,353.8854675292969,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,0.0010015027,32763.388671875,32763.388671875,1947.606689453125,265.3955383300781,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,0.04823164,85141.4296875,0.0,5876.9716796875,69.89642333984375,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,0.00018373877,51573.560546875,59353.96484375,2300.859619140625,116.09495544433594,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,0.00076252804,126063.19140625,112416.41015625,9556.68115234375,3802.41943359375,mfj,1,2,29160.0,21559.9733859375,26063.19140625,29160.0,21559.9733859375
CA,1,0.00021435972,10268.236328125,10268.236328125,0.0,-203.28392028808594,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,3,0.021186206,145182.015625,127109.390625,13531.7529296875,4901.64111328125,mfj,1,3,34300.0,18802.568640625002,45182.015625,34300.0,18802.568640625002
CA,3,0.008460741,14007.5361328125,14007.5361328125,-7303.0146484375,-1873.1021728515625,single,0,3,24860.0,24860.0,0.0,24860.0,24860.0
CA,2,0.027837085,33071.20703125,21723.55078125,3061.755859375,422.02685546875,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,2,0.0021526383,171372.3828125,148266.19921875,17517.90966796875,8318.82861328125,mfj,1,2,29160.0,8347.813171875,71372.3828125,29160.0,8347.813171875
CA,2,0.061908007,991148.875,195129.671875,270247.875,80037.734375,mfj,1,2,29160.0,0.0,891148.875,29160.0,0.0
CA,4,0.00038134653,279017.4765625,167807.8359375,33369.023864746094,11434.616600036621,mfj,1,4,39440.0,0.0,179017.4765625,39440.0,0.0
CA,4,1.5702934e-05,124522.83203125001,116452.4765625,5998.104492187499,721.9603271484376,single,0,4,30000.0,0.0,74522.83203125001,30000.0,0.0
CA,4,6.239014e-05,145243.654296875,117402.146484375,14431.757415771484,4108.086441040039,single,0,4,30000.0,0.0,95243.654296875,30000.0,0.0
CA,3,0.010575736,61100.3505859375,19708.504150390625,2107.418701171875,-284.2044677734375,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,1,0.004994317,38783.84375,45583.84375,2670.061279296875,506.2137451171875,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,0.010546287,127677.953125,96390.8359375,17613.91015625,7615.19140625,single,0,1,14580.0,0.0,77677.953125,14580.0,0.0
CA,6,0.00034336644,113287.828125,113128.65625,6270.414062500001,1367.90576171875,single,0,6,40280.0,0.0,63287.828125,40280.0,0.0
CA,4,0.0011238705,103560.3828125,75251.814453125,4606.67529296875,200.7081298828125,mfj,1,4,39440.0,38035.78501875,3560.3828125,39440.0,38035.78501875
CA,2,0.025577705,20939.072265625,20299.056640625,633.9072265625,-56.35285186767578,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,5,0.00036846378,63103.8515625,66864.05859375,-2395.537841796875,6.0,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,3,0.014168374,61600.306640625,40170.76416015625,2004.5897216796875,-144.89503479003906,single,0,3,24860.0,19092.32753828125,11600.306640625,24860.0,19092.32753828125
CA,1,0.0026662233,71954.859375,67426.1015625,7287.5927734375,2631.4287109375,single,0,1,14580.0,8177.963006249999,21954.859375,14580.0,8177.963006249999
CA,8,0.00069026183,150424.05200195312,191102.23110961914,10469.47021484375,1568.7237701416016,mfj,1,7,54860.0,27197.365071728516,50424.052001953125,54860.0,27197.365071728516
CA,2,0.05652629,87148.4140625,49328.701171875,3705.435302734375,45.279754638671875,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,4,0.00038012885,77919.82702636719,66832.56640625,2511.6456298828125,231.71917724609375,single,0,4,30000.0,13248.103784179686,27919.827026367188,30000.0,13248.103784179686
CA,3,0.0006650948,278375.015625,216098.671875,31342.904296875,11042.888671875,mfj,1,3,34300.0,0.0,178375.015625,34300.0,0.0
CA,5,0.0017919146,12451.4365234375,10602.035461425781,-6087.5263671875,-4499.38720703125,mfj,1,5,44580.0,44580.0,0.0,44580.0,44580.0
CA,2,0.012008681,14007.5361328125,14007.5361328125,-1700.0,-558.7216186523438,single,0,2,19720.0,19720.0,0.0,19720.0,19720.0
CA,7,0.00062446215,10268.236328125,10268.236328125,-5785.941406250001,-3537.647216796875,single,0,7,45420.0,45420.0,0.0,45420.0,45420.0
CA,3,0.000397127,68610.359375,59407.287109375,3180.34765625,193.1343994140625,mfj,1,3,34300.0,34300.0,0.0,34300.0,34300.0
CA,4,0.0040810523,122371.970703125,93249.68359375,8928.8681640625,621.5648498535156,mfj,1,4,39440.0,30616.4947546875,22371.970703125,39440.0,30616.4947546875
CA,3,8.055371,321096.763671875,99652.83251953125,50566.97521972656,12792.981918334961,mfj,1,3,34300.0,0.0,221096.763671875,34300.0,0.0
CA,5,0.044896234,147232.169921875,123456.248046875,9488.510498046875,3295.9847564697266,single,0,5,35140.0,0.0,97232.169921875,35140.0,0.0
CA,2,191.35962,303202.3125,150742.99609375,46711.04296875,15034.662109375,mfj,1,2,29160.0,0.0,203202.3125,29160.0,0.0
CA,3,0.00045661777,185926.359375,63961.8974609375,21368.234375,4506.5341796875,mfj,1,3,34300.0,4827.258734374998,85926.359375,34300.0,4827.258734374998
CA,1,0.006386785,0.0,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,1,0.00045983173,27184.115234375,27184.115234375,1278.0938720703125,133.41848754882812,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,2,0.0014346612,185006.203125,195129.671875,20682.732421875,6130.0322265625,mfj,1,2,29160.0,4372.19116875,85006.203125,29160.0,4372.19116875
CA,4,0.0008333656,114995.5009765625,115443.955078125,7690.7890625,2570.714599609375,mfj,1,4,39440.0,33525.77441484375,14995.5009765625,39440.0,33525.77441484375
CA,2,0.0008838625,13662.58740234375,0.0,0.0,0.0,mfj,1,2,29160.0,29160.0,0.0,29160.0,29160.0
CA,3,0.036847856,3224538.25,2868720.734375,1069288.375,380469.6875,mfj,1,3,34300.0,0.0,3124538.25,34300.0,0.0
CA,2,3.9869938e-06,165977.578125,106339.640625,19176.513671875,4306.69482421875,mfj,1,2,29160.0,9920.93821875,65977.578125,29160.0,9920.93821875
CA,6,0.019745158,237720.71875,169448.46875,18437.3203125,5021.66064453125,mfj,1,6,49720.0,0.0,137720.71875,49720.0,0.0
CA,6,0.08123077,91964.7041015625,80263.9580078125,1260.2440185546875,-2063.959259033203,single,0,6,40280.0,6473.23437578125,41964.7041015625,40280.0,6473.23437578125
CA,1,0.00081878353,0.0,0.0,0.0,0.0,single,0,1,14580.0,14580.0,0.0,14580.0,14580.0
CA,3,0.002537418,149385.1328125,122723.10791015625,12499.57177734375,3634.2271728515625,mfj,1,3,34300.0,17360.8994453125,49385.1328125,34300.0,17360.8994453125
CA,3,0.0074293646,146117.828125,167475.82202148438,13524.7138671875,4026.64794921875,mfj,1,3,34300.0,18481.584953125,46117.828125,34300.0,18481.584953125
CA,2,0.00076158874,119648.697265625,87487.7421875,13912.343933105469,4906.81339263916,mfj,1,2,29160.0,23430.43987734375,19648.697265625,29160.0,23430.43987734375
