household_agi,household_size,filing_status,household_weight,rebate_ptv,rebate_ptv_base
14007.5361328125,2,single,0.012008681,2115.0,2115.0
10268.236328125,7,single,0.00062446215,4865.0,4865.0
68610.359375,3,mfj,0.000397127,0.0,2665.0
122371.970703125,4,mfj,0.0040810523,0.0,3215.0
321096.763671875,3,mfj,8.055371,0.0,2665.0
147232.169921875,5,single,0.044896234,0.0,3765.0
303202.3125,2,mfj,191.35962,0.0,2115.0
185926.359375,3,mfj,0.00045661777,0.0,2665.0
0.0,1,single,0.006386785,1565.0,1565.0
27184.115234375,1,single,0.00045983173,823.176953125,1565.0
185006.203125,2,mfj,0.0014346612,0.0,2115.0
114995.5009765625,4,mfj,0.0008333656,0.0,3215.0
13662.58740234375,2,mfj,0.0008838625,2115.0,2115.0
3224538.25,3,mfj,0.036847856,0.0,2665.0
165977.578125,2,mfj,3.9869938e-06,0.0,2115.0
237720.71875,6,mfj,0.019745158,0.0,4315.0
91964.7041015625,6,single,0.08123077,0.0,4315.0
0.0,1,single,0.00081878353,1565.0,1565.0
149385.1328125,3,mfj,0.002537418,0.0,2665.0
146117.828125,3,mfj,0.0074293646,0.0,2665.0
119648.697265625,2,mfj,0.00076158874,0.0,2115.0
97669.853515625,2,mfj,0.0014954936,0.0,2115.0
163489.96875,3,single,0.04426114,0.0,2665.0
39860.89453125,2,mfj,0.0020212843,487.82109375,2115.0
112486.267578125,4,mfj,0.806084,0.0,3215.0
287519.3125,5,mfj,0.8559708,0.0,3765.0
152009.27490234375,4,mfj,0.011953032,0.0,3215.0
29320.859375,1,single,0.0008416763,395.82812500000006,1565.0
34460.18798828125,3,mfj,0.0064997766,2665.0,2665.0
17568.7734375,1,single,0.001856907,1565.0,1565.0
38783.84375,1,single,0.0030972518,0.0,1565.0
123077.81640625,3,mfj,0.0022617092,0.0,2665.0
255939.515625,2,mfj,0.044022456,0.0,2115.0
8000.91455078125,1,single,0.00090692757,1565.0,1565.0
9126.390625,2,mfj,1.690145e-05,2115.0,2115.0
73444.0625,3,mfj,7.4015865e-05,0.0,2665.0
147824.4375,3,mfj,0.11066973,0.0,2665.0
82863.2109375,2,mfj,0.0044786753,0.0,2115.0
139739.234375,2,mfj,0.000109951725,0.0,2115.0
151827.83984375,5,single,0.007109267,0.0,3765.0
42606.6875,1,single,0.00018646545,0.0,1565.0
49717.7080078125,3,mfj,0.0012114479,716.4583984375,2665.0
178056.1162109375,2,mfj,0.0013413574,0.0,2115.0
1581.6224365234375,1,single,2.753634e-05,1565.0,1565.0
29205.564453125,1,single,797.2486,418.88710937499997,1565.0
16963.36328125,4,single,0.00034608357,3215.0,3215.0
280224.84375,3,mfj,0.011505287,0.0,2665.0
108170.1328125,5,mfj,856.5091,0.0,3765.0
92426.375,5,mfj,0.0026926012,0.0,3765.0
60196.78125,2,mfj,0.29637426,0.0,2115.0
100272.8125,1,single,5.0546994e-05,0.0,1565.0
105742.0244140625,3,mfj,0.013623346,0.0,2665.0
85308.2265625,2,mfj,1.3086904,0.0,2115.0
65519.58203125,1,single,2.7109772e-07,0.0,1565.0
202046.421875,3,mfj,0.0013429228,0.0,2665.0
59456.369140625,2,mfj,0.13742726,0.0,2115.0
27482.017578125,1,single,0.302966,763.596484375,1565.0
74602.3984375,1,single,0.00028472312,0.0,1565.0
0.0,1,single,0.00079583947,1565.0,1565.0
85414.5390625,2,mfj,0.0010925621,0.0,2115.0
42872.0,1,single,0.0007745965,0.0,1565.0
224798.033203125,3,mfj,0.0035895733,0.0,2665.0
120008.75390625,5,single,0.002953299,0.0,3765.0
165908.0458984375,4,mfj,0.08367302,0.0,3215.0
47483.171875,1,single,0.00017923658,0.0,1565.0
150254.5517578125,5,single,0.0504178,0.0,3765.0
6299.723388671875,3,mfj,0.0035431068,2665.0,2665.0
0.0,1,single,8.095658e-05,1565.0,1565.0
84880.150390625,2,mfj,0.00362544,0.0,2115.0
179852.375,2,mfj,0.0025059057,0.0,2115.0
152331.546875,5,mfj,0.00015415071,0.0,3765.0
105759.71875,2,mfj,0.006311945,0.0,2115.0
38785.86328125,1,single,9.377934e-05,0.0,1565.0
73845.8125,2,mfj,0.0002608769,0.0,2115.0
108549.171875,2,mfj,0.32083613,0.0,2115.0
41901.87890625,1,single,0.004760551,0.0,1565.0
47283.171875,1,single,0.0017528228,0.0,1565.0
31101.4765625,1,single,0.006218386,39.7046875,1565.0
160061.453125,4,mfj,0.011410019,0.0,3215.0
21261.96484375,1,single,0.08978218,1565.0,1565.0
766409.4296875,8,mfj,331.83847,0.0,4865.0
119402.0234375,2,mfj,0.022847395,0.0,2115.0
82537.4375,2,mfj,34.17354,0.0,2115.0
670899.32421875,2,mfj,0.2067552,0.0,2115.0
60714.86767578125,5,single,0.034965083,2917.02646484375,3765.0
74602.3984375,2,single,0.0011270371,0.0,2115.0
160189.4609375,3,mfj,0.0004700363,0.0,2665.0
386781.53515625,5,mfj,1.6037712,0.0,3765.0
724954.65625,4,mfj,0.00031032113,0.0,3215.0
45583.84375,1,single,0.009284164,0.0,1565.0
53232.33154296875,5,mfj,0.00024849744,3765.0,3765.0
15109.7353515625,3,mfj,0.0010124621,2665.0,2665.0
125186.77734375,2,mfj,0.002188123,0.0,2115.0
9983.3369140625,1,single,0.0031269153,1565.0,1565.0
75259.53515625,2,mfj,0.00016947949,0.0,2115.0
123774.0068359375,5,mfj,0.0001680841,0.0,3765.0
47483.171875,1,single,0.00044919088,0.0,1565.0
6326.1328125,1,single,0.00034521386,1565.0,1565.0
40461.83203125,3,mfj,0.003128243,2567.6335937500003,2665.0
35461.45703125,3,mfj,0.0014261504,2665.0,2665.0
48406.099609375,4,mfj,0.31591743,3178.780078125,3215.0
56706.875,4,mfj,0.0003348751,1518.625,3215.0
35949.15625,1,single,0.00040883818,0.0,1565.0
163939.859375,2,mfj,0.31785282,0.0,2115.0
73140.45556640625,7,mfj,0.1746409,4831.90888671875,4865.0
62677.78515625,1,single,0.0002653511,0.0,1565.0
111492.49169921875,3,mfj,0.0008374899,0.0,2665.0
107328.75,2,mfj,0.012524191,0.0,2115.0
275498.302734375,5,mfj,0.0072333626,0.0,3765.0
135815.7216796875,4,single,0.0024775274,0.0,3215.0
29410.62109375,4,single,0.0034273225,3215.0,3215.0
4024.19873046875,1,single,0.00011104417,1565.0,1565.0
49419.9140625,1,single,0.025509,0.0,1565.0
39327.275390625,4,single,0.00044422614,3215.0,3215.0
118378.92578124999,4,mfj,0.0008236231,0.0,3215.0
43918.05859375,1,single,0.0019219241,0.0,1565.0
25997.037109375,1,single,0.14911702,1060.592578125,1565.0
87895.8828125,1,single,0.0004528254,0.0,1565.0
137499.0643005371,6,mfj,0.008262626,0.0,4315.0
124300.20117187499,6,single,0.20010412,0.0,4315.0
50805.61328125,3,single,0.00011970739,498.87734375,2665.0
119691.9296875,1,single,0.049567316,0.0,1565.0
157322.765625,2,mfj,0.0066205948,0.0,2115.0
308184.60546875,3,mfj,0.20727645,0.0,2665.0
263846.0048828125,6,mfj,4200.62,0.0,4315.0
62677.78515625,1,single,0.0013458937,0.0,1565.0
221372.94921875,6,mfj,0.00050483533,0.0,4315.0
41346.4296875,2,single,0.013407406,190.71406249999998,2115.0
28252.486328125,2,single,0.1606216,2115.0,2115.0
43997.96484375,1,single,0.00014267734,0.0,1565.0
91006.435546875,2,mfj,0.0004991058,0.0,2115.0
561820.5625,2,mfj,0.6661075,0.0,2115.0
171484.171875,2,mfj,0.0031159907,0.0,2115.0
112896.556640625,2,mfj,0.0010849385,0.0,2115.0
79102.740234375,4,mfj,0.026109124,0.0,3215.0
164117.015625,4,single,0.0028832073,0.0,3215.0
21572.44921875,2,mfj,0.0010824414,2115.0,2115.0
538793.140625,2,mfj,25105.797,0.0,2115.0
333802.5959472656,8,mfj,118848.125,0.0,4865.0
9397.0458984375,1,single,0.00015802734,1565.0,1565.0
34306.58984375,1,single,0.00094954355,0.0,1565.0
470788.65625,4,mfj,0.0014147088,0.0,3215.0
46889.6328125,4,single,0.0015533951,3215.0,3215.0
148762.474609375,3,mfj,0.00076328765,0.0,2665.0
450597.05859375,5,mfj,0.004302369,0.0,3765.0
220042.5,3,single,0.00079612026,0.0,2665.0
77978.5576171875,4,mfj,3.163175e-05,0.0,3215.0
38069.6328125,4,single,0.0012865103,3215.0,3215.0
2338839.0,4,mfj,2.962311,0.0,3215.0
11394.927734375,1,single,0.00040387496,1565.0,1565.0
61743.078125,4,mfj,0.0008258479,511.384375,3215.0
56410.76171875,3,mfj,0.019243155,0.0,2665.0
102866.40380859375,3,mfj,0.0019371761,0.0,2665.0
49061.82421875,1,single,0.006143321,0.0,1565.0
241797.458984375,4,mfj,0.4568419,0.0,3215.0
39604.572265625,2,mfj,8.1042366e-05,539.085546875,2115.0
325365.0546875,9,mfj,0.00026380803,0.0,4865.0
136976.7734375,2,mfj,0.0022040193,0.0,2115.0
97508.3955078125,4,single,0.0062168865,0.0,3215.0
133993.65625,2,mfj,0.0017947225,0.0,2115.0
172574.14990234375,4,mfj,0.057396986,0.0,3215.0
647874.5625,6,single,0.015110303,0.0,4315.0
21805.427734375,1,single,1.0622556e-05,1565.0,1565.0
22791.921875,2,mfj,0.0017090834,2115.0,2115.0
365399.03125,4,mfj,0.00014140895,0.0,3215.0
115914.0,1,single,0.0027631468,0.0,1565.0
122160.462890625,3,mfj,0.0014364131,0.0,2665.0
13033.169921875,2,mfj,0.0005116139,2115.0,2115.0
39363.96875,1,single,8.82444e-06,0.0,1565.0
87133.71875,2,mfj,0.0022161088,0.0,2115.0
155406.4375,2,mfj,0.0023346068,0.0,2115.0
41488.2890625,2,mfj,1.0934813,162.34218750000002,2115.0
47303.04296875,2,mfj,0.0010132334,0.0,2115.0
61255.74609375,4,mfj,0.00017568497,608.8507812500001,3215.0
21636.408203125,1,single,0.8369632,1565.0,1565.0
415263.875,2,mfj,0.11006465,0.0,2115.0
608712.0,1,single,777.9601,0.0,1565.0
3464.641357421875,2,mfj,0.0009506845,2115.0,2115.0
176062.421875,3,mfj,0.39220577,0.0,2665.0
18043.60546875,1,single,0.0035327503,1565.0,1565.0
45322.07421875,4,mfj,0.14060697,3215.0,3215.0
238801.390625,2,mfj,0.030243361,0.0,2115.0
317299.71875,4,mfj,0.001942012,0.0,3215.0
60422.63623046875,3,mfj,0.009229094,0.0,2665.0
105495.3828125,2,mfj,0.0062281387,0.0,2115.0
128765.94921875,5,single,0.004668987,0.0,3765.0
73708.513671875,3,mfj,0.36233592,0.0,2665.0
62503.59375,3,mfj,0.0002070026,0.0,2665.0
79977.3828125,1,single,0.011448239,0.0,1565.0
128286.958984375,3,mfj,0.0004413465,0.0,2665.0
49232.4140625,4,mfj,0.0019103147,3013.5171875,3215.0
57869.92578125,4,mfj,0.00035896356,1286.01484375,3215.0
19970.035762786865,2,mfj,1.0440028e-05,2115.0,2115.0
50739.37109375,2,mfj,0.0013464144,0.0,2115.0
77660.34375,3,mfj,0.011373851,0.0,2665.0
69663.46875,2,mfj,0.016149634,0.0,2115.0
50977.78515625,1,single,7.954811e-05,0.0,1565.0
13151.83203125,2,mfj,0.002097364,2115.0,2115.0
46002.21484375,1,single,0.00087563146,0.0,1565.0
21723.55078125,1,single,3.6427708e-05,1565.0,1565.0
78464.451171875,5,mfj,0.00034895685,0.0,3765.0
207059.69140625,4,mfj,0.10869242,0.0,3215.0
755665.5625,3,mfj,50775.695,0.0,2665.0
209220.97070312503,4,mfj,0.006378044,0.0,3215.0
95502.3515625,2,mfj,0.040644314,0.0,2115.0
204336.640625,1,single,0.20182261,0.0,1565.0
129747.0703125,4,mfj,0.08641959,0.0,3215.0
69740.84375,2,mfj,0.0033457978,0.0,2115.0
81379.2421875,3,mfj,0.00043088567,0.0,2665.0
113281.822265625,3,mfj,0.0035485306,0.0,2665.0
13057.8720703125,1,single,0.13763852,1565.0,1565.0
160390.09375,3,single,0.010707522,0.0,2665.0
23404.4140625,1,single,0.013953471,1565.0,1565.0
6195.8486328125,4,mfj,0.00078463514,3215.0,3215.0
251615.390625,2,mfj,36698.836,0.0,2115.0
400345.375,2,mfj,0.65087837,0.0,2115.0
26737.728515625,2,mfj,0.002105932,2115.0,2115.0
141182.5126953125,2,mfj,0.00012889941,0.0,2115.0
0.0,1,single,0.000116835276,1565.0,1565.0
35960.75,2,mfj,0.0046189157,1267.85,2115.0
197306.76171875,5,mfj,1.7106695e-05,0.0,3765.0
76489.640625,3,mfj,0.004035759,0.0,2665.0
96924.40625,3,mfj,0.0020271817,0.0,2665.0
9344.986328125,2,mfj,0.0053193704,2115.0,2115.0
34453.4794921875,3,mfj,0.0029061101,2665.0,2665.0
36361.8125,1,single,0.00563168,0.0,1565.0
84222.984375,2,mfj,0.011989895,0.0,2115.0
53697.4765625,3,mfj,2.9240407e-05,0.0,2665.0
27184.115234375,1,single,0.00065425923,823.176953125,1565.0
30897.84375,1,single,0.0003809398,80.43125,1565.0
146212.28125,4,mfj,0.011170728,0.0,3215.0
353943.4296875,4,mfj,0.0008620405,0.0,3215.0
93673.1171875,1,single,0.0005274394,0.0,1565.0
146149.296875,2,mfj,0.072514705,0.0,2115.0
143472.1689453125,4,mfj,0.017070716,0.0,3215.0
162425.939453125,6,mfj,0.0010670574,0.0,4315.0
188460.2421875,3,mfj,0.0066394466,0.0,2665.0
128482.3828125,2,mfj,0.00018571904,0.0,2115.0
77592.7890625,2,mfj,6.8808506e-05,0.0,2115.0
157374.244140625,3,mfj,0.00037646593,0.0,2665.0
130607.078125,2,mfj,0.0057230173,0.0,2115.0
26450.9873046875,3,single,0.003985453,2665.0,2665.0
101131.96875,5,mfj,0.0006364444,0.0,3765.0
155721.75,2,mfj,0.0002521183,0.0,2115.0
280162.494140625,6,single,0.0008592528,0.0,4315.0
21254.505859375,3,single,0.00035088335,2665.0,2665.0
132314.689453125,5,single,0.00096956966,0.0,3765.0
43873.078125,1,single,0.0067300005,0.0,1565.0
121613.53955078125,4,mfj,0.0029464508,0.0,3215.0
23193.40625,2,mfj,7.605182e-05,2115.0,2115.0
71813.041015625,2,mfj,5.360529e-05,0.0,2115.0
259372.79296875,5,single,7.5437427,0.0,3765.0
70497.546875,1,single,0.0036784064,0.0,1565.0
75296.671875,3,mfj,0.07743946,0.0,2665.0
136179.4609375,3,mfj,0.007300398,0.0,2665.0
37850.98046875,3,mfj,0.00043806699,2665.0,2665.0
79335.9453125,3,mfj,0.0038803872,0.0,2665.0
159378.5,4,mfj,0.052572176,0.0,3215.0
66966.28125,3,mfj,0.008761818,0.0,2665.0
23147.708984375,3,single,4.756472e-05,2665.0,2665.0
33471.9814453125,3,mfj,0.0063047456,2665.0,2665.0
135656.375,6,single,0.00013169875,0.0,4315.0
60207.275390625,2,mfj,0.00058086484,0.0,2115.0
141907.34765625,3,single,0.0034629924,0.0,2665.0
154269.57421875,3,mfj,0.00082901935,0.0,2665.0
147184.5,2,mfj,0.4097085,0.0,2115.0
224744.23437499997,5,mfj,0.0031466282,0.0,3765.0
27175.072265625,2,single,0.0002458057,2115.0,2115.0
181120.0390625,5,mfj,0.005843117,0.0,3765.0
101355.4140625,5,mfj,0.0005239565,0.0,3765.0
137127.40625,2,mfj,0.0019434645,0.0,2115.0
17687.482421875,1,single,0.00023838186,1565.0,1565.0
0.0,2,mfj,0.0015787691,2115.0,2115.0
70886.1328125,3,mfj,0.010437023,0.0,2665.0
50929.421875,2,mfj,4.8122518e-05,0.0,2115.0
300582.625,2,mfj,0.00057372457,0.0,2115.0
0.0,1,single,7.520146e-05,1565.0,1565.0
145149.078125,4,mfj,0.0015223062,0.0,3215.0
204867.5,2,mfj,0.012728784,0.0,2115.0
0.0,2,mfj,0.00056761,2115.0,2115.0
35611.609375,2,mfj,0.00047132923,1337.6781250000001,2115.0
128127.765625,4,single,0.0014794959,0.0,3215.0
62263.94140625,3,mfj,5.0881124e-05,0.0,2665.0
114621.1640625,4,mfj,0.012076665,0.0,3215.0
79093.359375,4,mfj,0.0027554103,0.0,3215.0
250190.8515625,3,mfj,20.792551,0.0,2665.0
26795.689453125,1,single,0.0022927038,900.8621093749999,1565.0
79014.078125,3,mfj,9.434441e-05,0.0,2665.0
131176.9013671875,5,mfj,0.013970256,0.0,3765.0
235062.9375,2,mfj,0.003488466,0.0,2115.0
164588.15625,3,mfj,0.00019970347,0.0,2665.0
133766.546875,4,mfj,0.00015492205,0.0,3215.0
254062.7109375,5,mfj,0.0011910712,0.0,3765.0
295603.34375,2,mfj,0.03119195,0.0,2115.0
158447.34375,3,mfj,0.024215525,0.0,2665.0
22640.912109375,1,single,0.00013612308,1565.0,1565.0
170278.5390625,8,single,0.008740801,0.0,4865.0
42628.39453125,1,single,0.00021375465,0.0,1565.0
24972.318359375,1,single,9.722107e-05,1265.536328125,1565.0
84034.453125,1,single,0.033149254,0.0,1565.0
21636.408203125,1,single,0.04028268,1565.0,1565.0
158790.33984375,4,single,0.09442505,0.0,3215.0
80894.265625,1,single,0.0013905482,0.0,1565.0
53199.205078125,2,mfj,0.038930725,0.0,2115.0
51268.90625,3,mfj,0.0058747875,406.21875000000006,2665.0
118403.296875,3,single,0.00043167407,0.0,2665.0
45324.791015625,3,mfj,0.012151517,1595.0417968749998,2665.0
0.0,2,mfj,0.0022603138,2115.0,2115.0
84903.427734375,3,mfj,0.00057333795,0.0,2665.0
0.0,1,single,0.0004263504,1565.0,1565.0
30495.017578125,2,mfj,0.0013388867,2115.0,2115.0
123168.078125,3,mfj,0.0006866713,0.0,2665.0
458344.6875,2,mfj,227374.1,0.0,2115.0
85414.5390625,1,single,0.015505779,0.0,1565.0
28294.265625,1,single,0.6183209,601.146875,1565.0
217035.505859375,3,mfj,0.013711026,0.0,2665.0
197028.78125,1,single,0.001457057,0.0,1565.0
120728.927734375,3,mfj,0.0013368445,0.0,2665.0
94933.958984375,2,mfj,0.0007733947,0.0,2115.0
156059.2939453125,5,mfj,0.00014037521,0.0,3765.0
118622.00341796875,4,mfj,7.096992e-05,0.0,3215.0
64962.37109375,2,mfj,0.00045094793,0.0,2115.0
153140.9140625,8,single,0.001408411,0.0,4865.0
23214.9013671875,3,mfj,0.00076635444,2665.0,2665.0
20865.83203125,2,mfj,0.0001039601,2115.0,2115.0
480367.71875,2,mfj,0.00031159734,0.0,2115.0
132203.28125,5,mfj,0.0004056935,0.0,3765.0
191727.890625,2,mfj,0.045064244,0.0,2115.0
65845.056640625,4,mfj,0.0011117521,0.0,3215.0
141700.53515625,6,mfj,0.07880408,0.0,4315.0
220648.7890625,4,single,0.00061335193,0.0,3215.0
0.0,1,single,1.8987019e-05,1565.0,1565.0
66465.4296875,3,single,0.0013227176,0.0,2665.0
27615.072265625,2,single,0.0002863003,2115.0,2115.0
128536.140625,2,mfj,0.00037722013,0.0,2115.0
28429.7421875,2,mfj,0.00026390958,2115.0,2115.0
155653.81640625,3,mfj,0.0009324031,0.0,2665.0
18582.982421875,2,mfj,0.00018498294,2115.0,2115.0
238127.80615234378,8,mfj,0.004916433,0.0,4865.0
81300.6650390625,3,mfj,0.00067794364,0.0,2665.0
0.0,1,single,0.0023876664,1565.0,1565.0
174855.1875,5,mfj,0.0038789706,0.0,3765.0
198388.8798828125,4,mfj,1.611472,0.0,3215.0
71511.1640625,2,mfj,0.04710715,0.0,2115.0
72410.455078125,3,single,7.906886e-05,0.0,2665.0
469740.21875,2,mfj,304.132,0.0,2115.0
249334.96875,4,mfj,0.07240908,0.0,3215.0
20282.796875,2,mfj,0.00028716764,2115.0,2115.0
52507.0732421875,2,mfj,0.0030215967,0.0,2115.0
44390.3046875,1,single,0.00059636065,0.0,1565.0
35949.15625,1,single,0.0006940038,0.0,1565.0
188812.27929687497,7,single,0.0058090133,0.0,4865.0
176985.9990234375,4,mfj,0.0005283906,0.0,3215.0
55590.03515625,1,single,2.7359494e-05,0.0,1565.0
261672.37890625,3,mfj,0.005067282,0.0,2665.0
82984.388671875,3,single,0.002904333,0.0,2665.0
26026.97265625,2,mfj,0.006709563,2115.0,2115.0
11989.5009765625,2,mfj,0.002779617,2115.0,2115.0
132121.921875,1,single,0.04622358,0.0,1565.0
506081.2971191406,5,mfj,19258.139,0.0,3765.0
70523.12939453125,3,mfj,0.000118864584,0.0,2665.0
45019.9140625,2,mfj,0.00025333132,0.0,2115.0
32380.310546875,3,mfj,0.0015423688,2665.0,2665.0
205649.724609375,4,mfj,0.001832285,0.0,3215.0
4047.9404296875,2,single,0.0003141455,2115.0,2115.0
139318.4140625,2,mfj,0.0022945532,0.0,2115.0
127961.5546875,2,mfj,3.662397e-05,0.0,2115.0
10656.5009765625,2,mfj,0.0012404143,2115.0,2115.0
44652.21484375,1,single,0.00013949907,0.0,1565.0
27212.81982421875,4,mfj,0.00072413863,3215.0,3215.0
47419.43115234375,4,mfj,6.6715725e-06,3215.0,3215.0
194134.609375,2,mfj,0.0011566138,0.0,2115.0
73403.359375,4,mfj,0.0020733627,0.0,3215.0
25594.18359375,2,mfj,9.890517e-05,2115.0,2115.0
51522.984375,3,single,1.9707148e-05,355.403125,2665.0
26353.16015625,3,single,0.1194044,2665.0,2665.0
36769.630859375,3,mfj,0.00063072407,2665.0,2665.0
46677.0712890625,4,mfj,0.0006870939,3215.0,3215.0
93084.0,4,mfj,0.0008345792,0.0,3215.0
807.2139282226562,4,mfj,0.015736056,3215.0,3215.0
110336.53125,2,mfj,0.0018493986,0.0,2115.0
146928.796875,4,mfj,0.00156906,0.0,3215.0
18178.42578125,1,single,0.048542716,1565.0,1565.0
57365.609375,2,mfj,0.017217321,0.0,2115.0
28294.265625,5,single,0.00041274403,3765.0,3765.0
131659.3359375,2,mfj,0.00010616747,0.0,2115.0
188051.109375,2,mfj,0.0004957409,0.0,2115.0
54923.85546875,2,mfj,173316.6,0.0,2115.0
78076.28125,2,mfj,0.00081378786,0.0,2115.0
0.0,1,single,9.350515e-05,1565.0,1565.0
36583.078125,1,single,0.0007058194,0.0,1565.0
132699.400390625,3,mfj,0.021583468,0.0,2665.0
89720.3681640625,2,mfj,0.011089837,0.0,2115.0
231466.703125,3,mfj,1.6018697,0.0,2665.0
0.0,1,single,0.0014669172,1565.0,1565.0
26946.69921875,1,single,2.618575e-05,870.66015625,1565.0
70290.2421875,3,mfj,0.0011054974,0.0,2665.0
69949.8203125,3,mfj,0.002785131,0.0,2665.0
258947.28125000003,6,single,1.8085715,0.0,4315.0
106489.984375,3,mfj,0.006412929,0.0,2665.0
66475.552734375,2,mfj,0.0007826866,0.0,2115.0
396373.99560546875,6,mfj,0.1915912,0.0,4315.0
59857.57421875,2,mfj,0.00081235886,0.0,2115.0
115249.34765625,5,single,0.056821592,0.0,3765.0
52691.46875,2,mfj,0.0002205451,0.0,2115.0
205357.8759765625,4,mfj,4.2968783,0.0,3215.0
269773.455078125,5,mfj,0.044214938,0.0,3765.0
35628.953125,1,single,0.005595663,0.0,1565.0
32303.2890625,2,mfj,0.0023767618,1999.3421875,2115.0
544948.953125,3,mfj,223352.56,0.0,2665.0
92362.8515625,2,mfj,0.0001841891,0.0,2115.0
682754.9375,7,single,8.065663e-05,0.0,4865.0
190344.390625,2,mfj,0.0010487179,0.0,2115.0
110813.640625,2,mfj,0.0005773176,0.0,2115.0
273937.5625,5,mfj,0.0017117304,0.0,3765.0
57752.9140625,6,single,0.011403249,4315.0,4315.0
0.0,1,single,0.00026594693,1565.0,1565.0
81221.67578125,3,mfj,2.533693,0.0,2665.0
9045.5439453125,1,single,0.00031295733,1565.0,1565.0
80527.6171875,3,single,0.0023945565,0.0,2665.0
87811.4921875,5,mfj,0.0027890748,0.0,3765.0
26261.1640625,2,mfj,0.0013445939,2115.0,2115.0
102055.8203125,3,mfj,0.028211365,0.0,2665.0
1923606.9580078125,4,mfj,0.0074428148,0.0,3215.0
402480.40625,3,mfj,0.030574292,0.0,2665.0
164587.296875,4,mfj,0.01683276,0.0,3215.0
134584.78125,5,mfj,6.0490696e-05,0.0,3765.0
82778.0703125,2,mfj,0.00018601042,0.0,2115.0
64230.3046875,4,mfj,280.66415,13.939062499999999,3215.0
45583.84375,2,single,0.008612421,0.0,2115.0
39860.89453125,1,single,0.0041847024,0.0,1565.0
22511.328125,2,single,0.12962772,2115.0,2115.0
0.0,4,mfj,0.007959763,3215.0,3215.0
113370.572265625,5,mfj,243177.25,0.0,3765.0
60644.984375,1,single,0.00054387964,0.0,1565.0
27491.453125,1,single,0.001943034,761.709375,1565.0
114960.3291015625,4,mfj,0.002555184,0.0,3215.0
42546.4296875,1,single,1.243466e-05,0.0,1565.0
7905.9482421875,1,single,0.00015496337,1565.0,1565.0
40083.20703125,5,mfj,0.00034305424,3765.0,3765.0
73827.2734375,5,mfj,0.0036816706,294.54531249999997,3765.0
361204.5625,2,mfj,0.483476,0.0,2115.0
363087.8544921875,3,mfj,6.742543,0.0,2665.0
128296.32568359375,4,mfj,0.007328756,0.0,3215.0
13031.1494140625,2,mfj,0.00044722078,2115.0,2115.0
205405.046875,2,mfj,0.13938178,0.0,2115.0
43896.765625,2,mfj,0.00031723618,0.0,2115.0
30511.71875,2,mfj,0.00028138803,2115.0,2115.0
50799.7578125,4,mfj,0.0006635322,2700.0484375,3215.0
29270.990234375,4,mfj,0.33775273,3215.0,3215.0
57089.404296875,2,mfj,0.21446377,0.0,2115.0
102199.78125,1,single,0.000768203,0.0,1565.0
88057.6357421875,4,mfj,0.007830248,0.0,3215.0
75006.5703125,1,single,0.00040298168,0.0,1565.0
71160.98828125,4,mfj,0.06808045,0.0,3215.0
2061.255126953125,2,mfj,0.000115776944,2115.0,2115.0
88599.724609375,3,mfj,0.00073820516,0.0,2665.0
17903.294921875,3,mfj,0.0077380207,2665.0,2665.0
19468.099609375,1,single,0.0055809654,1565.0,1565.0
73408.1875,5,mfj,0.005735702,378.3625,3765.0
0.0,1,single,0.0005955888,1565.0,1565.0
179251.34765625,4,single,0.0004668392,0.0,3215.0
37223.9140625,1,single,0.025862513,0.0,1565.0
324741.0625,4,mfj,0.051888403,0.0,3215.0
348454.125,3,mfj,0.0013521808,0.0,2665.0
147699.21875,2,mfj,0.00058651774,0.0,2115.0
222561.765625,3,mfj,0.05047973,0.0,2665.0
62753.083984375,2,mfj,0.00088039046,0.0,2115.0
38783.84375,3,single,0.00086071977,2665.0,2665.0
74408.6533203125,4,mfj,0.0022175808,0.0,3215.0
1391.7825927734375,1,single,0.0016819297,1565.0,1565.0
24180.8056640625,2,mfj,0.00027311192,2115.0,2115.0
93986.453125,2,mfj,2.2099151e-05,0.0,2115.0
82051.8671875,1,single,0.0018462876,0.0,1565.0
122861.0107421875,4,mfj,0.0008328978,0.0,3215.0
97977.17797851562,2,mfj,0.0007205642,0.0,2115.0
139269.80078125,3,mfj,0.00048353238,0.0,2665.0
329920.4375,5,mfj,0.00022491395,0.0,3765.0
23197.037109375,1,single,0.09518562,1565.0,1565.0
70782.4560546875,4,single,0.011472167,0.0,3215.0
105769.8359375,4,mfj,0.058812436,0.0,3215.0
129845.1953125,5,mfj,0.00040992402,0.0,3765.0
145900.453125,1,single,0.0011556384,0.0,1565.0
101464.671875,3,mfj,0.00026094707,0.0,2665.0
4593.9970703125,1,single,0.10669502,1565.0,1565.0
113287.828125,1,single,0.00048827418,0.0,1565.0
285908.98046875,5,mfj,0.00077706797,0.0,3765.0
143462.59912109375,4,mfj,0.94164884,0.0,3215.0
145894.2109375,4,single,0.020339033,0.0,3215.0
0.0,1,single,0.00017026055,1565.0,1565.0
159812.9375,2,mfj,0.0035792114,0.0,2115.0
70106.01171875,2,mfj,0.35792273,0.0,2115.0
152466.328125,2,mfj,114319.87,0.0,2115.0
174274.6123046875,3,mfj,0.00040867596,0.0,2665.0
79869.001953125,2,mfj,5.5559125e-05,0.0,2115.0
204511.77734375,3,mfj,0.0010012402,0.0,2665.0
